      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.81    2030   6.210   1.949   7.061    15.219
  -121.11    38.81    2031   6.397   1.859   7.038    15.293
  -121.11    38.81    2032   6.445   1.817   7.031    15.293
  -121.11    38.81    2033   6.477   1.802   7.031    15.310
  -121.11    38.81    2034   6.449   1.735   6.995    15.179
  -121.11    38.81    2035   6.496   1.723   6.974    15.193
  -121.11    38.81    2036   6.632   1.725   6.950    15.308
  -121.11    38.81    2037   6.677   1.767   6.930    15.374
  -121.11    38.81    2038   6.797   1.718   6.916    15.430
  -121.11    38.81    2039   6.923   1.664   6.898    15.485
  -121.11    38.81    2040   6.860   1.850   6.887    15.597
  -121.11    38.81    2041   6.888   1.838   6.875    15.601
  -121.11    38.81    2042   7.040   1.754   6.870    15.664
  -121.11    38.81    2043   6.986   1.772   6.848    15.606
  -121.11    38.81    2044   6.981   1.709   6.832    15.521
  -121.11    38.81    2045   7.205   1.609   6.814    15.628
  -121.11    38.81    2046   7.281   1.587   6.791    15.660
  -121.11    38.81    2047   7.395   1.469   6.779    15.642
  -121.11    38.81    2048   7.502   1.412   6.752    15.666
  -121.11    38.81    2049   7.499   1.538   6.729    15.766
  -121.11    38.81    2050   7.603   1.525   6.711    15.839
  -121.11    38.81    2051   7.621   1.544   6.704    15.869
  -121.11    38.81    2052   7.575   1.522   6.690    15.787
  -121.11    38.81    2053   6.362   2.760   6.680    15.802
  -121.11    38.81    2054   6.484   2.479   6.700    15.664
  -121.11    38.81    2055   6.730   2.249   6.703    15.682
  -121.11    38.81    2056   4.916   4.060   6.698    15.674
  -121.11    38.81    2057   5.181   3.664   6.755    15.600
  -121.11    38.81    2058   5.381   3.398   6.770    15.549
  -121.11    38.81    2059   5.639   3.195   6.787    15.620
  -121.11    38.81    2060   5.943   2.957   6.809    15.709
  -121.11    38.81    2061   6.011   2.968   6.827    15.806
  -121.11    38.81    2062   5.894   2.892   6.837    15.622
  -121.11    38.81    2063   5.996   2.823   6.847    15.665
  -121.11    38.81    2064   6.134   2.702   6.844    15.680
  -121.11    38.81    2065   6.323   2.524   6.848    15.696
  -121.11    38.81    2066   5.287   3.205   6.859    15.351
  -121.11    38.81    2067   5.126   3.350   6.869    15.346
  -121.11    38.81    2068   5.168   3.040   6.890    15.097
  -121.11    38.81    2069   5.321   2.767   6.895    14.984
  -121.11    38.81    2070   5.405   2.650   6.878    14.933
  -121.11    38.81    2071   5.645   2.522   6.883    15.050
  -121.11    38.81    2072   4.934   3.142   6.875    14.952
  -121.11    38.81    2073   5.137   2.842   6.887    14.866
  -121.11    38.81    2074   5.141   2.966   6.877    14.984
  -121.11    38.81    2075   5.276   2.792   6.889    14.958
  -121.11    38.81    2076   5.487   2.548   6.890    14.925
  -121.11    38.81    2077   5.650   2.418   6.883    14.951
  -121.11    38.81    2078   5.768   2.222   6.878    14.867
  -121.11    38.81    2079   5.866   2.120   6.870    14.856
  -121.11    38.81    2080   5.871   2.033   6.855    14.759
  -121.11    38.81    2081   6.014   1.978   6.840    14.832
  -121.11    38.81    2082   6.136   1.895   6.814    14.846
  -121.11    38.81    2083   6.171   1.821   6.781    14.773
  -121.11    38.81    2084   6.244   1.707   6.754    14.705
  -121.11    38.81    2085   6.285   1.695   6.743    14.723
  -121.11    38.81    2086   6.430   1.614   6.722    14.766
  -121.11    38.81    2087   6.553   1.690   6.702    14.945
  -121.11    38.81    2088   6.605   1.644   6.680    14.929
  -121.11    38.81    2089   6.704   1.600   6.665    14.970
  -121.11    38.81    2090   6.776   1.513   6.645    14.934
  -121.11    38.81    2091   6.928   1.491   6.634    15.053
  -121.11    38.81    2092   6.941   1.468   6.622    15.031
  -121.11    38.81    2093   6.779   1.540   6.610    14.930
  -121.11    38.81    2094   6.822   1.487   6.590    14.899
  -121.11    38.81    2095   6.976   1.389   6.563    14.929
  -121.11    38.81    2096   7.029   1.471   6.550    15.050
  -121.11    38.81    2097   7.171   1.474   6.537    15.183
  -121.11    38.81    2098   7.208   1.426   6.516    15.150
  -121.11    38.81    2099   7.340   1.416   6.505    15.261
  -121.11    38.77    1950   4.255   1.627   5.226    11.108
  -121.11    38.77    1951   4.313   1.557   5.206    11.075
  -121.11    38.77    1952   4.070   1.841   5.173    11.084
  -121.11    38.77    1953   4.269   1.769   5.148    11.186
  -121.11    38.77    1954   4.505   1.701   5.131    11.337
  -121.11    38.77    1955   4.448   1.678   5.121    11.247
  -121.11    38.77    1956   4.455   1.670   5.105    11.230
  -121.11    38.77    1957   4.474   1.600   5.089    11.163
  -121.11    38.77    1958   4.587   1.570   5.067    11.224
  -121.11    38.77    1959   4.614   1.535   5.055    11.203
  -121.11    38.77    1960   4.687   1.487   5.034    11.208
  -121.11    38.77    1961   4.624   1.425   5.027    11.076
  -121.11    38.77    1962   4.728   1.392   5.014    11.133
  -121.11    38.77    1963   4.958   1.436   5.008    11.403
  -121.11    38.77    1964   4.783   1.464   5.004    11.251
  -121.11    38.77    1965   4.323   1.651   5.002    10.976
  -121.11    38.77    1966   4.447   1.525   4.996    10.968
  -121.11    38.77    1967   4.506   1.582   4.978    11.066
  -121.11    38.77    1968   4.414   1.683   4.975    11.072
  -121.11    38.77    1969   4.360   1.810   4.987    11.157
  -121.11    38.77    1970   4.460   1.810   4.991    11.261
  -121.11    38.77    1971   4.571   1.725   5.000    11.296
  -121.11    38.77    1972   4.663   1.646   4.995    11.305
  -121.11    38.77    1973   4.891   1.528   4.983    11.402
  -121.11    38.77    1974   4.188   2.212   4.981    11.381
  -121.11    38.77    1975   4.202   2.149   4.980    11.331
  -121.11    38.77    1976   4.327   1.994   4.976    11.297
  -121.11    38.77    1977   4.466   1.968   4.973    11.408
  -121.11    38.77    1978   4.467   1.985   4.970    11.423
  -121.11    38.77    1979   4.471   1.966   4.978    11.416
