      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.85    2034   4.574   3.257   8.625    16.455
  -121.11    38.85    2035   4.802   3.128   8.598    16.529
  -121.11    38.85    2036   5.032   3.048   8.573    16.652
  -121.11    38.85    2037   5.092   2.950   8.557    16.600
  -121.11    38.85    2038   5.193   2.847   8.531    16.571
  -121.11    38.85    2039   5.317   2.754   8.507    16.579
  -121.11    38.85    2040   5.466   2.817   8.478    16.761
  -121.11    38.85    2041   5.648   2.773   8.458    16.879
  -121.11    38.85    2042   5.732   2.788   8.444    16.964
  -121.11    38.85    2043   1.889   5.838   8.457    16.184
  -121.11    38.85    2044   2.083   5.149   8.505    15.737
  -121.11    38.85    2045   2.724   4.684   8.499    15.907
  -121.11    38.85    2046   2.610   4.788   8.506    15.903
  -121.11    38.85    2047   3.032   4.208   8.590    15.830
  -121.11    38.85    2048   3.410   4.018   8.587    16.016
  -121.11    38.85    2049   3.814   3.876   8.584    16.273
  -121.11    38.85    2050   4.127   3.793   8.589    16.509
  -121.11    38.85    2051   4.479   3.654   8.607    16.740
  -121.11    38.85    2052   4.616   3.506   8.630    16.752
  -121.11    38.85    2053   3.308   4.637   8.622    16.567
  -121.11    38.85    2054   3.367   4.171   8.655    16.193
  -121.11    38.85    2055   3.748   3.782   8.646    16.175
  -121.11    38.85    2056   3.826   3.770   8.623    16.219
  -121.11    38.85    2057   4.201   3.483   8.620    16.304
  -121.11    38.85    2058   4.231   3.316   8.602    16.149
  -121.11    38.85    2059   4.464   3.122   8.587    16.173
  -121.11    38.85    2060   3.634   3.828   8.569    16.031
  -121.11    38.85    2061   3.811   3.555   8.574    15.941
  -121.11    38.85    2062   3.642   3.586   8.552    15.780
  -121.11    38.85    2063   3.667   3.452   8.543    15.662
  -121.11    38.85    2064   3.912   3.212   8.510    15.634
  -121.11    38.85    2065   3.917   3.431   8.470    15.819
  -121.11    38.85    2066   4.146   3.210   8.451    15.808
  -121.11    38.85    2067   4.418   2.965   8.426    15.808
  -121.11    38.85    2068   4.469   2.946   8.401    15.815
  -121.11    38.85    2069   4.514   2.750   8.389    15.654
