      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.77    2100   6.572   2.571   5.048    14.191
  -121.11    38.73    1950   2.398   2.927   4.617     9.942
  -121.11    38.73    1951   2.734   2.785   4.599    10.117
  -121.11    38.73    1952   3.010   2.714   4.579    10.303
  -121.11    38.73    1953   3.054   2.632   4.567    10.253
  -121.11    38.73    1954   3.217   2.528   4.560    10.306
  -121.11    38.73    1955   2.751   2.912   4.552    10.216
  -121.11    38.73    1956   1.466   3.647   4.577     9.690
  -121.11    38.73    1957   1.738   3.428   4.581     9.747
  -121.11    38.73    1958   1.904   3.379   4.577     9.860
  -121.11    38.73    1959   2.004   3.226   4.601     9.831
  -121.11    38.73    1960   2.094   3.102   4.618     9.814
  -121.11    38.73    1961   2.177   2.955   4.637     9.769
  -121.11    38.73    1962   2.117   2.824   4.640     9.582
  -121.11    38.73    1963   2.276   2.691   4.649     9.616
  -121.11    38.73    1964   2.387   2.610   4.646     9.644
  -121.11    38.73    1965   2.472   2.505   4.640     9.618
  -121.11    38.73    1966   2.559   2.402   4.635     9.596
  -121.11    38.73    1967   1.798   3.074   4.628     9.499
  -121.11    38.73    1968   1.880   2.866   4.646     9.392
  -121.11    38.73    1969   2.100   2.702   4.639     9.441
  -121.11    38.73    1970   2.109   2.674   4.627     9.409
  -121.11    38.73    1971   2.157   2.532   4.636     9.325
  -121.11    38.73    1972   2.328   2.425   4.635     9.389
  -121.11    38.73    1973   2.009   2.882   4.627     9.518
  -121.11    38.73    1974   2.178   2.654   4.648     9.480
  -121.11    38.73    1975   2.392   2.489   4.640     9.521
  -121.11    38.73    1976   2.304   2.442   4.633     9.379
  -121.11    38.73    1977   2.286   2.297   4.648     9.232
  -121.11    38.73    1978   2.404   2.160   4.649     9.213
  -121.11    38.73    1979   2.553   2.087   4.639     9.279
  -121.11    38.73    1980   2.677   2.029   4.634     9.341
  -121.11    38.73    1981   2.813   1.965   4.622     9.400
  -121.11    38.73    1982   2.877   1.885   4.614     9.375
  -121.11    38.73    1983   2.881   1.801   4.601     9.284
  -121.11    38.73    1984   3.229   1.736   4.591     9.556
  -121.11    38.73    1985   3.197   1.683   4.580     9.461
  -121.11    38.73    1986   3.233   1.644   4.570     9.447
  -121.11    38.73    1987   3.332   1.575   4.563     9.470
  -121.11    38.73    1988   3.424   1.562   4.550     9.535
  -121.11    38.73    1989   2.718   2.323   4.542     9.583
  -121.11    38.73    1990   2.744   2.152   4.553     9.449
  -121.11    38.73    1991   2.891   2.004   4.545     9.440
  -121.11    38.73    1992   2.777   2.035   4.535     9.348
  -121.11    38.73    1993   2.477   2.101   4.551     9.129
  -121.11    38.73    1994   2.175   2.186   4.546     8.907
  -121.11    38.73    1995   2.371   2.115   4.543     9.029
  -121.11    38.73    1996   2.448   2.053   4.518     9.020
  -121.11    38.73    1997   2.666   1.981   4.500     9.147
  -121.11    38.73    1998   2.849   1.906   4.489     9.244
  -121.11    38.73    1999   2.973   1.840   4.474     9.287
  -121.11    38.73    2000   3.103   1.799   4.468     9.371
  -121.11    38.73    2001   3.164   1.711   4.461     9.336
  -121.11    38.73    2002   3.215   1.676   4.456     9.346
  -121.11    38.73    2003   3.237   1.598   4.445     9.280
