      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
  -121.11    38.81    1995   0.056  -0.001  -0.039  -0.085  -0.096  -0.058   0.005   0.025   0.026   0.024   0.018   0.022
  -121.11    38.81    1996   0.041   0.010  -0.037  -0.074  -0.094  -0.049   0.054   0.052   0.010  -0.002   0.023   0.030
  -121.11    38.81    1997   0.043   0.013   0.001  -0.019   0.002   0.008   0.025   0.036   0.074   0.026   0.033   0.017
  -121.11    38.81    1998   0.044   0.018  -0.024  -0.061  -0.073  -0.064   0.017   0.050   0.021   0.029   0.028   0.014
  -121.11    38.81    1999   0.037   0.011  -0.041  -0.090  -0.119  -0.042  -0.026   0.022   0.050   0.035   0.022   0.011
  -121.11    38.81    2000   0.059   0.022  -0.042  -0.075  -0.070  -0.001   0.010  -0.004   0.042   0.013   0.005  -0.029
  -121.11    38.81    2001   0.047   0.010  -0.040  -0.100  -0.037   0.005  -0.021   0.025   0.012   0.023   0.026   0.028
  -121.11    38.81    2002   0.036   0.008  -0.043  -0.091  -0.107  -0.027   0.019  -0.009   0.025   0.062   0.020   0.028
  -121.11    38.81    2003   0.054   0.002  -0.041  -0.094  -0.122  -0.027   0.055   0.004   0.055   0.071   0.015   0.024
  -121.11    38.81    2004   0.053   0.023  -0.035  -0.076  -0.076  -0.056   0.033   0.092   0.093   0.027   0.020   0.023
  -121.11    38.81    2005   0.046   0.012  -0.040  -0.099  -0.096  -0.081   0.039   0.036  -0.012   0.033   0.031   0.039
  -121.11    38.81    2006   0.042   0.005  -0.031  -0.077  -0.100  -0.037   0.049   0.002  -0.016   0.049   0.021   0.024
  -121.11    38.81    2007   0.039   0.025  -0.031  -0.076  -0.070  -0.042  -0.001   0.053   0.038   0.027   0.018   0.013
  -121.11    38.81    2008   0.046   0.018  -0.046  -0.096  -0.075  -0.032   0.058   0.145   0.129   0.041   0.031   0.020
  -121.11    38.81    2009   0.048   0.026  -0.054  -0.090  -0.049  -0.038  -0.018   0.024   0.076   0.032   0.016   0.024
  -121.11    38.81    2010   0.053   0.012  -0.052  -0.105  -0.142  -0.098  -0.019  -0.020   0.008   0.050   0.024   0.024
  -121.11    38.81    2011   0.033   0.007  -0.025  -0.082  -0.123  -0.090  -0.058  -0.007   0.017   0.044   0.028   0.008
  -121.11    38.81    2012   0.047   0.015  -0.022  -0.091  -0.099  -0.048  -0.010   0.042   0.056   0.040   0.039   0.017
  -121.11    38.81    2013   0.034   0.010  -0.033  -0.081  -0.069  -0.017  -0.001   0.023   0.020   0.045   0.025   0.013
  -121.11    38.81    2014   0.049   0.029  -0.013  -0.046  -0.034  -0.008   0.030   0.035   0.063   0.057   0.043   0.039
  -121.11    38.81    2015   0.054   0.017  -0.027  -0.065  -0.065   0.003   0.007   0.032   0.109   0.074   0.030   0.022
  -121.11    38.81    2016   0.060   0.013  -0.043  -0.091  -0.088  -0.030  -0.016  -0.018   0.039   0.064   0.046   0.028
  -121.11    38.81    2017   0.043   0.019  -0.035  -0.085  -0.111  -0.036   0.009   0.004  -0.012   0.038   0.039  -0.006
  -121.11    38.81    2018   0.059  -0.004  -0.052  -0.110  -0.127  -0.053   0.026  -0.025   0.004   0.043   0.030   0.032
