      Lon      Lat    Year     Veg    Repr    Soil    Fire     Est    Seed  HarvestPrescribed    LU_ch   Slow_h       NEE
  -120.65    39.06    1986  -0.317   0.032   0.227   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05835
  -120.65    39.06    1987  -0.111   0.011   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09412
  -120.65    39.06    1988  -0.148   0.015   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08061
  -120.65    39.06    1989  -0.357   0.036   0.212   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11002
  -120.65    39.06    1990  -0.344   0.034   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11595
  -120.65    39.06    1991  -0.298   0.030   0.200   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06819
  -120.65    39.06    1992  -0.244   0.024   0.220   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00007
  -120.65    39.06    1993  -0.379   0.038   0.196   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.14590
  -120.65    39.06    1994  -0.241   0.024   0.192   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02445
  -120.65    39.06    1995  -0.344   0.034   0.202   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10791
  -120.65    39.06    1996  -0.317   0.032   0.215   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07037
  -120.65    39.06    1997  -0.298   0.030   0.197   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07120
  -120.65    39.06    1998  -0.357   0.036   0.203   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11847
  -120.65    39.06    1999  -0.253   0.025   0.193   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03446
  -120.65    39.06    2000  -0.277   0.028   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04461
  -120.65    39.06    2001  -0.199   0.020   0.199   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01919
  -120.65    39.06    2002  -0.162   0.016   0.196   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04986
  -120.65    39.06    2003  -0.187   0.019   0.196   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02742
  -120.65    39.06    2004  -0.214   0.021   0.193   0.000  -0.008   0.000    0.000     0.000    0.000    0.000  -0.00773
  -120.65    39.06    2005  -0.355   0.036   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11132
  -120.65    39.06    2006  -0.314   0.031   0.184   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09888
  -120.65    39.06    2007  -0.260   0.026   0.195   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03887
  -120.65    39.06    2008  -0.099   0.010   0.176   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08758
  -120.65    39.06    2009  -0.175   0.018   0.259   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10169
  -120.65    39.06    2010  -0.308   0.031   0.226   0.000  -0.117   0.000    0.000     0.000    0.000    0.000  -0.16758
  -120.65    39.06    2011  -0.359   0.038   0.204   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11723
  -120.65    39.06    2012  -0.342   0.034   0.251   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05742
  -120.65    39.06    2013  -0.402   0.040   0.248   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11383
  -120.65    39.06    2014  -0.240   0.024   0.245   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02857
  -120.65    39.06    2015  -0.232   0.023   0.245   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03657
  -120.65    39.06    2016  -0.288   0.029   0.231   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02808
  -120.65    39.06    2017  -0.357   0.036   0.227   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.09389
  -120.65    39.06    2018  -0.241   0.024   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00191
  -120.65    39.06    2019  -0.388   0.039   0.243   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10647
  -120.65    39.06    2020  -0.247   0.025   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00593
  -120.65    39.06    2021  -0.154   0.015   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07181
  -120.65    39.02    1979  -0.296   0.030   0.273   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00622
  -120.65    39.02    1980  -0.379   0.038   0.271   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.07287
  -120.65    39.02    1981  -0.229   0.023   0.259   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05224
  -120.65    39.02    1982  -0.395   0.039   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09526
  -120.65    39.02    1983  -0.403   0.040   0.256   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.10702
  -120.65    39.02    1984  -0.260   0.026   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01669
  -120.65    39.02    1985  -0.248   0.025   0.240   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01640
  -120.65    39.02    1986  -0.317   0.032   0.295   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00935
  -120.65    39.02    1987  -0.150   0.015   0.247   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.11122
  -120.65    39.02    1988  -0.134   0.013   0.337   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.21661
  -120.65    39.02    1989  -0.277   0.028   0.334   0.000  -0.113   0.000    0.000     0.000    0.000    0.000  -0.02861
  -120.65    39.02    1990  -0.326   0.033   0.266   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02647
  -120.65    39.02    1991  -0.316   0.032   0.325   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04017
  -120.65    39.02    1992  -0.279   0.028   0.330   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07892
  -120.65    39.02    1993  -0.407   0.041   0.273   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09343
  -120.65    39.02    1994  -0.263   0.026   0.271   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03424
  -120.65    39.02    1995  -0.367   0.035   0.305   0.053  -0.000   0.000    0.000     0.000    0.000    0.000   0.02598
  -120.65    39.02    1996  -0.334   0.033   0.317   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01644
  -120.65    39.02    1997  -0.298   0.030   0.297   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02837
  -120.65    39.02    1998  -0.279   0.028   0.353   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10191
  -120.65    39.02    1999  -0.224   0.022   0.336   0.000  -0.085   0.000    0.000     0.000    0.000    0.000   0.04954
  -120.65    39.02    2000  -0.287   0.029   0.300   0.000  -0.007   0.000    0.000     0.000    0.000    0.000   0.03486
  -120.65    39.02    2001  -0.233   0.023   0.313   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10370
  -120.65    39.02    2002  -0.224   0.022   0.362   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.16013
  -120.65    39.02    2003  -0.215   0.022   0.372   0.000  -0.112   0.000    0.000     0.000    0.000    0.000   0.06646
  -120.65    39.02    2004  -0.286   0.030   0.303   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.04200
  -120.65    39.02    2005  -0.417   0.042   0.396   0.281  -0.002   0.000    0.000     0.000    0.000    0.000   0.29965
  -120.65    39.02    2006  -0.420   0.042   0.351   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02734
  -120.65    39.02    2007  -0.345   0.035   0.339   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02785
  -120.65    39.02    2008  -0.135   0.014   0.316   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.19536
  -120.65    39.02    2009  -0.242   0.024   0.385   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.16564
  -120.65    39.02    2010  -0.438   0.044   0.306   1.374  -0.002   0.000    0.000     0.000    0.000    0.000   1.28417
  -120.65    39.02    2011  -0.440   0.044   0.310   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08622
  -120.65    39.02    2012  -0.235   0.024   0.280   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06842
  -120.65    39.02    2013  -0.365   0.036   0.317   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01168
  -120.65    39.02    2014  -0.229   0.023   0.302   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09623
  -120.65    39.02    2015  -0.185   0.020   0.320   0.000  -0.096   0.000    0.000     0.000    0.000    0.000   0.05827
  -120.65    39.02    2016  -0.362   0.036   0.309   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.02161
  -120.65    39.02    2017  -0.463   0.046   0.290   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12662
  -120.65    39.02    2018  -0.207   0.021   0.272   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08487
  -120.65    39.02    2019  -0.444   0.044   0.299   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10085
  -120.65    39.02    2020  -0.196   0.020   0.280   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10313
  -120.65    39.02    2021  -0.135   0.014   0.327   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.20529
  -120.65    38.98    1979  -0.271   0.027   0.266   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.02016
  -120.65    38.98    1980  -0.386   0.039   0.280   0.000  -0.009   0.000    0.000     0.000    0.000    0.000  -0.07598
  -120.65    38.98    1981  -0.251   0.025   0.257   0.049  -0.000   0.000    0.000     0.000    0.000    0.000   0.07916
  -120.65    38.98    1982  -0.380   0.038   0.253   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08947
  -120.65    38.98    1983  -0.291   0.029   0.293   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03066
  -120.65    38.98    1984  -0.204   0.020   0.298   0.000  -0.062   0.000    0.000     0.000    0.000    0.000   0.05249
  -120.65    38.98    1985  -0.256   0.026   0.232   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00212
  -120.65    38.98    1986  -0.309   0.031   0.306   0.000  -0.006   0.000    0.000     0.000    0.000    0.000   0.02134
  -120.65    38.98    1987  -0.173   0.018   0.258   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10207
  -120.65    38.98    1988  -0.150   0.015   0.330   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.19507
  -120.65    38.98    1989  -0.297   0.030   0.295   0.000  -0.089   0.000    0.000     0.000    0.000    0.000  -0.06215
  -120.65    38.98    1990  -0.355   0.035   0.235   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08420
  -120.65    38.98    1991  -0.322   0.032   0.285   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00506
  -120.65    38.98    1992  -0.277   0.028   0.294   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04464
  -120.65    38.98    1993  -0.407   0.041   0.253   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11311
  -120.65    38.98    1994  -0.264   0.026   0.244   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.00485
  -120.65    38.98    1995  -0.366   0.037   0.260   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06892
  -120.65    38.98    1996  -0.343   0.034   0.273   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03572
  -120.65    38.98    1997  -0.309   0.031   0.257   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02162
  -120.65    38.98    1998  -0.378   0.038   0.262   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07878
  -120.65    38.98    1999  -0.256   0.026   0.251   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.01950
  -120.65    38.98    2000  -0.286   0.029   0.257   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00023
  -120.65    38.98    2001  -0.224   0.022   0.253   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05138
  -120.65    38.98    2002  -0.204   0.020   0.255   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.07099
  -120.65    38.98    2003  -0.244   0.024   0.252   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.03123
  -120.65    38.98    2004  -0.141   0.014   0.277   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14943
  -120.65    38.98    2005  -0.303   0.030   0.286   0.000  -0.085   0.000    0.000     0.000    0.000    0.000  -0.07123
  -120.65    38.98    2006  -0.322   0.032   0.229   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06142
  -120.65    38.98    2007  -0.278   0.028   0.252   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00224
  -120.65    38.98    2008  -0.110   0.011   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12376
  -120.65    38.98    2009  -0.251   0.025   0.265   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.03704
  -120.65    38.98    2010  -0.339   0.034   0.226   0.582  -0.007   0.000    0.000     0.000    0.000    0.000   0.49661
  -120.65    38.98    2011  -0.383   0.038   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.13848
  -120.65    38.98    2012  -0.235   0.024   0.190   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02065
  -120.65    38.98    2013  -0.329   0.033   0.235   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06146
  -120.65    38.98    2014  -0.217   0.022   0.236   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04018
  -120.65    38.98    2015  -0.146   0.016   0.242   0.000  -0.109   0.000    0.000     0.000    0.000    0.000   0.00329
  -120.65    38.98    2016  -0.339   0.034   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06834
  -120.65    38.98    2017  -0.418   0.042   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.15702
  -120.65    38.98    2018  -0.232   0.023   0.214   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00608
  -120.65    38.98    2019  -0.400   0.040   0.226   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.13390
  -120.65    38.98    2020  -0.201   0.020   0.226   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04524
  -120.65    38.98    2021  -0.138   0.014   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08886
  -120.65    38.94    1979  -0.348   0.035   0.292   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02188
  -120.65    38.94    1980  -0.308   0.031   0.369   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09153
  -120.65    38.94    1981  -0.206   0.021   0.354   0.000  -0.103   0.000    0.000     0.000    0.000    0.000   0.06586
  -120.65    38.94    1982  -0.355   0.036   0.290   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02803
  -120.65    38.94    1983  -0.389   0.039   0.336   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01487
  -120.65    38.94    1984  -0.351   0.035   0.336   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02047
  -120.65    38.94    1985  -0.374   0.037   0.328   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00769
  -120.65    38.94    1986  -0.395   0.039   0.341   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01449
  -120.65    38.94    1987  -0.336   0.034   0.326   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02403
  -120.65    38.94    1988  -0.284   0.028   0.327   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07170
  -120.65    38.94    1989  -0.370   0.037   0.306   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02704
  -120.65    38.94    1990  -0.352   0.035   0.297   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01920
  -120.65    38.94    1991  -0.334   0.033   0.303   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00304
  -120.65    38.94    1992  -0.279   0.028   0.314   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06302
  -120.65    38.94    1993  -0.383   0.038   0.268   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.07981
  -120.65    38.94    1994  -0.315   0.032   0.290   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00526
  -120.65    38.94    1995  -0.343   0.034   0.279   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02996
  -120.65    38.94    1996  -0.303   0.030   0.282   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01015
  -120.65    38.94    1997  -0.350   0.035   0.284   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03074
  -120.65    38.94    1998  -0.355   0.035   0.240   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07911
  -120.65    38.94    1999  -0.345   0.035   0.288   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02336
  -120.65    38.94    2000  -0.335   0.034   0.268   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03370
  -120.65    38.94    2001  -0.285   0.029   0.286   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02940
  -120.65    38.94    2002  -0.324   0.032   0.276   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.01606
  -120.65    38.94    2003  -0.285   0.029   0.280   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02349
  -120.65    38.94    2004  -0.351   0.035   0.270   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.04748
  -120.65    38.94    2005  -0.341   0.034   0.253   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05408
  -120.65    38.94    2006  -0.300   0.030   0.284   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.01249
  -120.65    38.94    2007  -0.349   0.035   0.279   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03504
  -120.65    38.94    2008  -0.286   0.029   0.266   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.00685
  -120.65    38.94    2009  -0.298   0.030   0.282   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01406
  -120.65    38.94    2010  -0.374   0.037   0.237   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.10164
  -120.65    38.94    2011  -0.375   0.038   0.246   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.09089
  -120.65    38.94    2012  -0.307   0.031   0.271   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00486
  -120.65    38.94    2013  -0.337   0.034   0.274   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.03087
  -120.65    38.94    2014  -0.281   0.028   0.284   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03095
  -120.65    38.94    2015  -0.271   0.027   0.276   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03200
  -120.65    38.94    2016  -0.338   0.034   0.249   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.05750
  -120.65    38.94    2017  -0.314   0.031   0.258   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02464
  -120.65    38.94    2018  -0.338   0.034   0.258   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.04691
  -120.65    38.94    2019  -0.358   0.036   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09427
  -120.65    38.94    2020  -0.293   0.029   0.261   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00242
  -120.65    38.94    2021  -0.267   0.027   0.256   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01564
  -120.65    38.90    1979  -0.273   0.027   0.254   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00862
  -120.65    38.90    1980  -0.361   0.036   0.247   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.08263
  -120.65    38.90    1981  -0.246   0.025   0.249   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02792
  -120.65    38.90    1982  -0.337   0.034   0.241   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.06281
  -120.65    38.90    1983  -0.321   0.032   0.243   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.04693
  -120.65    38.90    1984  -0.274   0.027   0.247   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00010
  -120.65    38.90    1985  -0.285   0.028   0.233   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02294
  -120.65    38.90    1986  -0.325   0.033   0.251   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04157
  -120.65    38.90    1987  -0.163   0.017   0.231   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08578
  -120.65    38.90    1988  -0.193   0.019   0.253   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07961
  -120.65    38.90    1989  -0.340   0.034   0.250   0.000  -0.006   0.000    0.000     0.000    0.000    0.000  -0.06212
  -120.65    38.90    1990  -0.334   0.033   0.229   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07109
  -120.65    38.90    1991  -0.290   0.029   0.242   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01931
  -120.65    38.90    1992  -0.226   0.023   0.254   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.05067
  -120.65    38.90    1993  -0.350   0.035   0.227   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08793
  -120.65    38.90    1994  -0.244   0.024   0.226   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00586
  -120.65    38.90    1995  -0.309   0.031   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04158
  -120.65    38.90    1996  -0.290   0.029   0.246   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01558
  -120.65    38.90    1997  -0.291   0.029   0.226   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03594
  -120.65    38.90    1998  -0.321   0.032   0.223   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06636
  -120.65    38.90    1999  -0.266   0.027   0.227   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01182
  -120.65    38.90    2000  -0.282   0.028   0.234   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02019
  -120.65    38.90    2001  -0.230   0.023   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01746
  -120.65    38.90    2002  -0.233   0.023   0.221   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01135
  -120.65    38.90    2003  -0.221   0.022   0.221   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02192
  -120.65    38.90    2004  -0.253   0.025   0.212   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.02055
  -120.65    38.90    2005  -0.334   0.033   0.225   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.07908
  -120.65    38.90    2006  -0.273   0.027   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03822
  -120.65    38.90    2007  -0.298   0.030   0.210   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05820
  -120.65    38.90    2008  -0.138   0.014   0.196   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07272
  -120.65    38.90    2009  -0.245   0.024   0.225   0.155  -0.000   0.000    0.000     0.000    0.000    0.000   0.15806
  -120.65    38.90    2010  -0.319   0.032   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06574
  -120.65    38.90    2011  -0.334   0.033   0.217   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08367
  -120.65    38.90    2012  -0.214   0.023   0.218   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02582
  -120.65    38.90    2013  -0.327   0.033   0.249   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04601
  -120.65    38.90    2014  -0.225   0.022   0.235   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.03179
  -120.65    38.90    2015  -0.243   0.024   0.242   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02375
  -120.65    38.90    2016  -0.281   0.028   0.227   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02611
  -120.65    38.90    2017  -0.286   0.029   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03260
  -120.65    38.90    2018  -0.250   0.025   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00702
  -120.65    38.90    2019  -0.329   0.033   0.219   0.037  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04071
  -120.65    38.90    2020  -0.268   0.027   0.235   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00622
  -120.65    38.90    2021  -0.168   0.017   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07055
  -120.65    38.85    1979  -0.245   0.025   0.321   0.000  -0.096   0.000    0.000     0.000    0.000    0.000   0.00436
  -120.65    38.85    1980  -0.375   0.037   0.279   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05868
  -120.65    38.85    1981  -0.313   0.031   0.320   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03867
  -120.65    38.85    1982  -0.402   0.040   0.279   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08252
  -120.65    38.85    1983  -0.389   0.039   0.290   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05994
  -120.65    38.85    1984  -0.331   0.033   0.303   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00551
  -120.65    38.85    1985  -0.365   0.037   0.290   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03803
  -120.65    38.85    1986  -0.383   0.038   0.304   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.04137
  -120.65    38.85    1987  -0.303   0.030   0.274   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00176
  -120.65    38.85    1988  -0.257   0.026   0.293   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.06024
  -120.65    38.85    1989  -0.363   0.036   0.290   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03728
  -120.65    38.85    1990  -0.286   0.029   0.369   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.11164
  -120.65    38.85    1991  -0.280   0.028   0.363   0.000  -0.111   0.000    0.000     0.000    0.000    0.000   0.00035
  -120.65    38.85    1992  -0.272   0.029   0.343   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.09934
  -120.65    38.85    1993  -0.399   0.040   0.349   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.01232
  -120.65    38.85    1994  -0.355   0.036   0.349   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.02815
  -120.65    38.85    1995  -0.396   0.040   0.330   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02611
  -120.65    38.85    1996  -0.347   0.035   0.343   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.02911
  -120.65    38.85    1997  -0.394   0.040   0.333   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02157
  -120.65    38.85    1998  -0.386   0.039   0.285   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.06356
  -120.65    38.85    1999  -0.378   0.038   0.342   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00172
  -120.65    38.85    2000  -0.360   0.036   0.315   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.01188
  -120.65    38.85    2001  -0.229   0.023   0.384   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.17845
  -120.65    38.85    2002  -0.263   0.026   0.338   0.000  -0.084   0.000    0.000     0.000    0.000    0.000   0.01746
