      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.77    2031   3.290   1.181   2.535     7.006
  -121.11    38.77    2032   3.347   1.176   2.532     7.055
  -121.11    38.77    2033   3.279   1.165   2.532     6.976
  -121.11    38.77    2034   3.444   1.084   2.538     7.065
  -121.11    38.77    2035   3.505   1.041   2.533     7.079
  -121.11    38.77    2036   3.450   1.007   2.534     6.991
  -121.11    38.77    2037   3.607   0.947   2.530     7.084
  -121.11    38.77    2038   3.551   0.969   2.527     7.046
  -121.11    38.77    2039   3.625   0.945   2.526     7.096
  -121.11    38.77    2040   3.063   1.537   2.528     7.128
  -121.11    38.77    2041   3.136   1.401   2.544     7.081
  -121.11    38.77    2042   3.197   1.362   2.546     7.105
  -121.11    38.77    2043   3.317   1.339   2.546     7.203
  -121.11    38.77    2044   3.310   1.288   2.560     7.157
  -121.11    38.77    2045   3.458   1.227   2.566     7.251
  -121.11    38.77    2046   3.579   1.174   2.565     7.318
  -121.11    38.77    2047   3.587   1.136   2.567     7.289
  -121.11    38.77    2048   3.578   1.086   2.570     7.234
  -121.11    38.77    2049   3.632   1.111   2.566     7.309
  -121.11    38.77    2050   3.585   1.095   2.563     7.242
  -121.11    38.77    2051   3.375   1.119   2.561     7.056
  -121.11    38.77    2052   3.587   1.031   2.555     7.172
  -121.11    38.77    2053   3.646   1.132   2.544     7.321
  -121.11    38.77    2054   3.665   1.145   2.542     7.353
  -121.11    38.77    2055   3.720   1.042   2.545     7.308
  -121.11    38.77    2056   3.780   0.986   2.538     7.304
  -121.11    38.77    2057   3.685   0.988   2.534     7.206
  -121.11    38.77    2058   3.776   0.968   2.530     7.275
  -121.11    38.77    2059   3.925   0.947   2.522     7.395
  -121.11    38.77    2060   4.029   0.958   2.520     7.506
  -121.11    38.77    2061   4.153   0.892   2.519     7.564
  -121.11    38.77    2062   4.263   0.860   2.514     7.638
  -121.11    38.77    2063   4.276   0.815   2.510     7.600
  -121.11    38.77    2064   4.267   0.781   2.508     7.556
  -121.11    38.77    2065   4.334   0.727   2.497     7.558
  -121.11    38.77    2066   4.323   0.714   2.484     7.521
  -121.11    38.77    2067   4.375   0.792   2.475     7.643
  -121.11    38.77    2068   4.396   0.791   2.471     7.658
  -121.11    38.77    2069   4.422   0.751   2.467     7.640
  -121.11    38.77    2070   4.504   0.707   2.461     7.672
  -121.11    38.77    2071   4.592   0.700   2.458     7.750
  -121.11    38.77    2072   4.707   0.695   2.453     7.855
  -121.11    38.77    2073   4.816   0.657   2.451     7.923
  -121.11    38.77    2074   4.850   0.642   2.446     7.937
  -121.11    38.77    2075   4.711   0.656   2.444     7.810
  -121.11    38.77    2076   4.802   0.676   2.436     7.915
  -121.11    38.77    2077   4.930   0.684   2.425     8.038
  -121.11    38.77    2078   5.047   0.664   2.419     8.130
  -121.11    38.77    2079   4.985   0.628   2.419     8.032
  -121.11    38.77    2080   5.077   0.558   2.414     8.050
  -121.11    38.77    2081   5.201   0.544   2.398     8.144
  -121.11    38.77    2082   5.168   0.594   2.388     8.150
  -121.11    38.77    2083   5.088   0.584   2.384     8.056
  -121.11    38.77    2084   5.129   0.630   2.380     8.139
  -121.11    38.77    2085   5.165   0.668   2.377     8.210
  -121.11    38.77    2086   5.260   0.679   2.375     8.314
  -121.11    38.77    2087   5.358   0.655   2.378     8.391
  -121.11    38.77    2088   5.121   0.888   2.380     8.390
  -121.11    38.77    2089   5.234   0.873   2.381     8.488
  -121.11    38.77    2090   5.340   0.835   2.382     8.557
  -121.11    38.77    2091   5.470   0.774   2.388     8.631
  -121.11    38.77    2092   5.509   0.748   2.385     8.642
  -121.11    38.77    2093   5.590   0.717   2.383     8.690
  -121.11    38.77    2094   5.653   0.736   2.376     8.765
  -121.11    38.77    2095   5.687   0.752   2.370     8.810
  -121.11    38.77    2096   5.766   0.729   2.371     8.866
  -121.11    38.77    2097   5.730   0.756   2.368     8.853
  -121.11    38.77    2098   5.774   0.762   2.362     8.899
  -121.11    38.77    2099   5.671   0.831   2.358     8.860
  -121.11    38.77    2100   5.626   0.866   2.357     8.849
  -121.11    38.73    1950   1.200   1.463   2.309     4.972
  -121.11    38.73    1951   1.369   1.393   2.299     5.061
  -121.11    38.73    1952   1.508   1.358   2.289     5.155
  -121.11    38.73    1953   1.530   1.317   2.284     5.130
  -121.11    38.73    1954   1.612   1.265   2.280     5.157
  -121.11    38.73    1955   1.632   1.203   2.277     5.112
  -121.11    38.73    1956   0.732   1.876   2.279     4.887
  -121.11    38.73    1957   0.801   1.750   2.290     4.841
  -121.11    38.73    1958   0.957   1.668   2.288     4.913
  -121.11    38.73    1959   0.997   1.640   2.289     4.926
  -121.11    38.73    1960   1.030   1.572   2.302     4.904
  -121.11    38.73    1961   1.071   1.494   2.313     4.877
  -121.11    38.73    1962   1.041   1.425   2.315     4.780
  -121.11    38.73    1963   1.114   1.360   2.319     4.794
