      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.73    2044   5.178   2.161   4.307    11.646
  -121.11    38.73    2045   5.012   2.072   4.321    11.404
  -121.11    38.73    2046   4.006   2.777   4.323    11.106
  -121.11    38.73    2047   4.060   2.574   4.347    10.980
  -121.11    38.73    2048   4.260   2.421   4.339    11.020
  -121.11    38.73    2049   4.497   2.399   4.329    11.225
  -121.11    38.73    2050   4.681   2.377   4.344    11.402
  -121.11    38.73    2051   4.890   2.308   4.354    11.552
  -121.11    38.73    2052   4.997   2.189   4.369    11.555
  -121.11    38.73    2053   4.836   2.097   4.384    11.317
  -121.11    38.73    2054   4.742   1.977   4.389    11.108
  -121.11    38.73    2055   4.916   1.870   4.381    11.167
  -121.11    38.73    2056   5.350   1.793   4.364    11.507
  -121.11    38.73    2057   5.594   1.814   4.357    11.765
  -121.11    38.73    2058   5.591   1.720   4.360    11.671
  -121.11    38.73    2059   5.554   1.820   4.356    11.731
  -121.11    38.73    2060   5.203   1.756   4.354    11.312
  -121.11    38.73    2061   5.282   1.674   4.345    11.300
  -121.11    38.73    2062   5.742   1.624   4.321    11.688
  -121.11    38.73    2063   4.755   2.699   4.305    11.760
  -121.11    38.73    2064   4.787   2.432   4.327    11.547
  -121.11    38.73    2065   5.189   2.151   4.337    11.677
  -121.11    38.73    2066   5.340   2.198   4.320    11.858
  -121.11    38.73    2067   5.288   2.022   4.338    11.647
  -121.11    38.73    2068   5.527   1.977   4.332    11.836
  -121.11    38.73    2069   5.720   1.906   4.329    11.955
  -121.11    38.73    2070   5.921   1.827   4.326    12.074
  -121.11    38.73    2071   5.639   1.766   4.333    11.738
  -121.11    38.73    2072   5.543   1.693   4.323    11.559
  -121.11    38.73    2073   5.988   1.557   4.292    11.837
  -121.11    38.73    2074   5.453   2.195   4.273    11.922
  -121.11    38.73    2075   5.435   2.236   4.268    11.938
  -121.11    38.73    2076   5.567   2.121   4.266    11.954
  -121.11    38.73    2077   5.543   1.977   4.274    11.794
  -121.11    38.73    2078   5.650   1.913   4.261    11.825
  -121.11    38.73    2079   5.980   1.849   4.239    12.068
  -121.11    38.73    2080   6.251   1.820   4.219    12.290
  -121.11    38.73    2081   5.890   2.421   4.206    12.517
  -121.11    38.73    2082   5.751   2.272   4.224    12.248
  -121.11    38.73    2083   5.602   2.129   4.238    11.969
  -121.11    38.73    2084   5.370   2.360   4.231    11.961
  -121.11    38.73    2085   5.728   2.174   4.232    12.134
  -121.11    38.73    2086   5.979   2.111   4.219    12.309
