      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.85    1973   1.765   2.029   4.203     7.998
  -121.11    38.85    1974   1.840   1.979   4.207     8.026
  -121.11    38.85    1975   1.864   1.964   4.206     8.033
  -121.11    38.85    1976   1.970   1.884   4.199     8.053
  -121.11    38.85    1977   2.041   1.881   4.201     8.124
  -121.11    38.85    1978   2.025   1.887   4.204     8.115
  -121.11    38.85    1979   1.956   1.905   4.207     8.068
  -121.11    38.85    1980   1.958   1.822   4.209     7.990
  -121.11    38.85    1981   2.044   1.776   4.203     8.024
  -121.11    38.85    1982   2.129   1.741   4.193     8.063
  -121.11    38.85    1983   2.149   1.726   4.192     8.067
  -121.11    38.85    1984   2.197   1.663   4.188     8.047
  -121.11    38.85    1985   2.302   1.608   4.186     8.096
  -121.11    38.85    1986   2.324   1.602   4.178     8.105
  -121.11    38.85    1987   2.411   1.562   4.175     8.148
  -121.11    38.85    1988   2.340   1.631   4.175     8.145
  -121.11    38.85    1989   2.354   1.608   4.178     8.140
  -121.11    38.85    1990   2.375   1.568   4.174     8.117
  -121.11    38.85    1991   2.396   1.578   4.167     8.141
  -121.11    38.85    1992   2.510   1.535   4.161     8.206
  -121.11    38.85    1993   2.579   1.532   4.153     8.264
  -121.11    38.85    1994   2.575   1.498   4.152     8.224
  -121.11    38.85    1995   2.579   1.442   4.149     8.170
  -121.11    38.85    1996   2.630   1.371   4.144     8.145
  -121.11    38.85    1997   2.505   1.381   4.145     8.031
  -121.11    38.85    1998   2.539   1.349   4.135     8.023
  -121.11    38.85    1999   2.606   1.324   4.121     8.051
  -121.11    38.85    2000   2.689   1.290   4.115     8.094
  -121.11    38.85    2001   2.755   1.289   4.108     8.151
  -121.11    38.85    2002   2.730   1.317   4.099     8.146
  -121.11    38.85    2003   2.711   1.280   4.096     8.087
  -121.11    38.85    2004   2.769   1.258   4.084     8.111
  -121.11    38.85    2005   2.803   1.270   4.075     8.148
  -121.11    38.85    2006   2.874   1.258   4.064     8.195
  -121.11    38.85    2007   2.902   1.284   4.058     8.243
  -121.11    38.85    2008   2.188   1.996   4.056     8.240
  -121.11    38.85    2009   2.237   1.858   4.059     8.154
  -121.11    38.85    2010   2.346   1.767   4.057     8.170
  -121.11    38.85    2011   2.383   1.763   4.047     8.193
  -121.11    38.85    2012   2.418   1.705   4.055     8.178
  -121.11    38.85    2013   2.500   1.620   4.052     8.172
  -121.11    38.85    2014   2.629   1.533   4.050     8.212
  -121.11    38.85    2015   2.623   1.571   4.042     8.236
  -121.11    38.85    2016   2.629   1.564   4.041     8.235
  -121.11    38.85    2017   2.688   1.500   4.041     8.229
  -121.11    38.85    2018   2.669   1.485   4.044     8.198
  -121.11    38.85    2019   2.731   1.417   4.043     8.190
