      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.85    2007   2.511   1.475   4.117     8.103
  -121.11    38.85    2008   2.598   1.440   4.117     8.155
  -121.11    38.85    2009   2.712   1.366   4.108     8.186
  -121.11    38.85    2010   2.792   1.297   4.108     8.197
  -121.11    38.85    2011   2.888   1.229   4.099     8.216
  -121.11    38.85    2012   2.825   1.242   4.095     8.162
  -121.11    38.85    2013   2.847   1.213   4.086     8.145
  -121.11    38.85    2014   2.963   1.145   4.079     8.186
  -121.11    38.85    2015   3.033   1.122   4.064     8.218
  -121.11    38.85    2016   3.041   1.099   4.056     8.196
  -121.11    38.85    2017   2.767   1.399   4.049     8.215
  -121.11    38.85    2018   2.816   1.244   4.055     8.115
  -121.11    38.85    2019   2.934   1.174   4.045     8.152
  -121.11    38.85    2020   2.906   1.237   4.038     8.181
  -121.11    38.85    2021   2.945   1.180   4.038     8.163
