      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.11    38.81    2035   0.167   0.037   0.139   0.001   0.082   0.186   2.841   3.455
  -121.11    38.81    2036   0.173   0.030   0.067   0.002   0.087   0.175   2.832   3.367
  -121.11    38.81    2037   0.149   0.027   0.070   0.002   0.090   0.158   2.745   3.241
  -121.11    38.81    2038   0.153   0.015   0.051   0.003   0.089   0.149   2.684   3.144
  -121.11    38.81    2039   0.144   0.047   0.253   0.002   0.087   0.127   2.599   3.259
  -121.11    38.81    2040   0.149   0.048   0.079   0.003   0.086   0.140   2.721   3.225
  -121.11    38.81    2041   0.170   0.219   0.227   0.002   0.082   0.147   2.652   3.498
  -121.11    38.81    2042   0.140   0.038   0.100   0.002   0.087   0.299   2.735   3.401
  -121.11    38.81    2043   0.139   0.021   0.015   0.002   0.083   0.260   2.692   3.213
  -121.11    38.81    2044   0.183   0.033   0.051   0.002   0.083   0.226   2.582   3.159
  -121.11    38.81    2045   0.158   0.023   0.071   0.002   0.088   0.197   2.491   3.030
  -121.11    38.81    2046   0.173   0.056   0.142   0.002   0.089   0.169   2.427   3.057
  -121.11    38.81    2047   0.169   0.035   0.026   0.003   0.094   0.179   2.445   2.951
  -121.11    38.81    2048   0.157   0.037   0.061   0.002   0.095   0.168   2.344   2.865
  -121.11    38.81    2049   0.154   0.076   0.165   0.002   0.090   0.160   2.278   2.925
  -121.11    38.81    2050   0.145   0.004   0.008   0.002   0.086   0.187   2.311   2.744
  -121.11    38.81    2051   0.163   0.205   0.285   0.002   0.085   0.149   2.202   3.091
  -121.11    38.81    2052   0.104   0.025   0.087   0.001   0.082   0.284   2.350   2.934
  -121.11    38.81    2053   0.125   0.016   0.025   0.001   0.072   0.231   2.306   2.777
  -121.11    38.81    2054   0.174   0.012   0.013   0.001   0.070   0.193   2.209   2.672
  -121.11    38.81    2055   0.170   0.031   0.042   0.002   0.078   0.153   2.099   2.575
  -121.11    38.81    2056   0.172   0.032   0.103   0.003   0.088   0.147   2.038   2.583
