      Lon      Lat    Year  FireRT
  -120.65    38.94    1973  1000.0
  -120.65    38.94    1974  1000.0
  -120.65    38.94    1975  1000.0
  -120.65    38.94    1976  1000.0
  -120.65    38.94    1977  1000.0
  -120.65    38.94    1978  1000.0
  -120.65    38.94    1979  1000.0
  -120.65    38.94    1980  1000.0
  -120.65    38.94    1981  1000.0
  -120.65    38.94    1982  1000.0
  -120.65    38.94    1983  1000.0
  -120.65    38.94    1984  1000.0
  -120.65    38.94    1985  1000.0
  -120.65    38.94    1986  1000.0
  -120.65    38.94    1987  1000.0
  -120.65    38.94    1988  1000.0
  -120.65    38.94    1989  1000.0
  -120.65    38.94    1990  1000.0
  -120.65    38.94    1991  1000.0
  -120.65    38.94    1992  1000.0
  -120.65    38.94    1993  1000.0
  -120.65    38.94    1994  1000.0
  -120.65    38.94    1995  1000.0
  -120.65    38.94    1996  1000.0
  -120.65    38.94    1997  1000.0
  -120.65    38.94    1998  1000.0
  -120.65    38.94    1999  1000.0
  -120.65    38.94    2000  1000.0
  -120.65    38.94    2001  1000.0
  -120.65    38.94    2002  1000.0
  -120.65    38.94    2003  1000.0
  -120.65    38.94    2004  1000.0
  -120.65    38.94    2005  1000.0
  -120.65    38.94    2006  1000.0
  -120.65    38.94    2007  1000.0
  -120.65    38.94    2008  1000.0
  -120.65    38.94    2009  1000.0
  -120.65    38.94    2010  1000.0
  -120.65    38.94    2011  1000.0
  -120.65    38.94    2012  1000.0
  -120.65    38.94    2013  1000.0
  -120.65    38.94    2014  1000.0
  -120.65    38.94    2015  1000.0
  -120.65    38.94    2016  1000.0
  -120.65    38.94    2017  1000.0
  -120.65    38.94    2018  1000.0
  -120.65    38.94    2019  1000.0
  -120.65    38.94    2020  1000.0
  -120.65    38.94    2021  1000.0
  -120.65    38.94    2022  1000.0
  -120.65    38.94    2023  1000.0
  -120.65    38.94    2024  1000.0
  -120.65    38.94    2025  1000.0
  -120.65    38.94    2026  1000.0
  -120.65    38.94    2027  1000.0
  -120.65    38.94    2028  1000.0
  -120.65    38.94    2029  1000.0
  -120.65    38.94    2030  1000.0
  -120.65    38.94    2031  1000.0
  -120.65    38.94    2032  1000.0
  -120.65    38.94    2033  1000.0
  -120.65    38.94    2034  1000.0
  -120.65    38.94    2035  1000.0
  -120.65    38.94    2036  1000.0
  -120.65    38.94    2037  1000.0
  -120.65    38.94    2038  1000.0
  -120.65    38.94    2039  1000.0
  -120.65    38.94    2040  1000.0
  -120.65    38.94    2041  1000.0
  -120.65    38.94    2042  1000.0
  -120.65    38.94    2043  1000.0
  -120.65    38.94    2044  1000.0
  -120.65    38.94    2045  1000.0
  -120.65    38.94    2046  1000.0
  -120.65    38.94    2047  1000.0
  -120.65    38.94    2048  1000.0
  -120.65    38.94    2049  1000.0
  -120.65    38.94    2050  1000.0
  -120.65    38.94    2051  1000.0
  -120.65    38.94    2052  1000.0
  -120.65    38.94    2053  1000.0
  -120.65    38.94    2054  1000.0
  -120.65    38.94    2055  1000.0
  -120.65    38.94    2056  1000.0
  -120.65    38.94    2057  1000.0
  -120.65    38.94    2058  1000.0
  -120.65    38.94    2059  1000.0
  -120.65    38.94    2060  1000.0
  -120.65    38.94    2061  1000.0
  -120.65    38.94    2062  1000.0
  -120.65    38.94    2063  1000.0
  -120.65    38.94    2064  1000.0
  -120.65    38.94    2065  1000.0
  -120.65    38.94    2066  1000.0
  -120.65    38.94    2067  1000.0
  -120.65    38.94    2068  1000.0
  -120.65    38.94    2069  1000.0
  -120.65    38.94    2070  1000.0
  -120.65    38.94    2071  1000.0
  -120.65    38.94    2072  1000.0
  -120.65    38.94    2073  1000.0
  -120.65    38.94    2074  1000.0
  -120.65    38.94    2075  1000.0
  -120.65    38.94    2076  1000.0
  -120.65    38.94    2077  1000.0
  -120.65    38.94    2078  1000.0
  -120.65    38.94    2079  1000.0
  -120.65    38.94    2080  1000.0
  -120.65    38.94    2081  1000.0
  -120.65    38.94    2082  1000.0
  -120.65    38.94    2083  1000.0
  -120.65    38.94    2084  1000.0
  -120.65    38.94    2085  1000.0
  -120.65    38.94    2086  1000.0
  -120.65    38.94    2087  1000.0
  -120.65    38.94    2088  1000.0
  -120.65    38.94    2089  1000.0
  -120.65    38.94    2090  1000.0
  -120.65    38.94    2091  1000.0
  -120.65    38.94    2092  1000.0
  -120.65    38.94    2093  1000.0
  -120.65    38.94    2094  1000.0
  -120.65    38.94    2095  1000.0
  -120.65    38.94    2096  1000.0
  -120.65    38.94    2097  1000.0
  -120.65    38.94    2098  1000.0
  -120.65    38.94    2099  1000.0
  -120.65    38.94    2100  1000.0
  -120.65    38.90    1950  1000.0
  -120.65    38.90    1951  1000.0
  -120.65    38.90    1952  1000.0
  -120.65    38.90    1953  1000.0
  -120.65    38.90    1954  1000.0
  -120.65    38.90    1955  1000.0
  -120.65    38.90    1956  1000.0
  -120.65    38.90    1957  1000.0
  -120.65    38.90    1958  1000.0
  -120.65    38.90    1959  1000.0
  -120.65    38.90    1960  1000.0
  -120.65    38.90    1961  1000.0
  -120.65    38.90    1962  1000.0
  -120.65    38.90    1963  1000.0
  -120.65    38.90    1964  1000.0
  -120.65    38.90    1965  1000.0
  -120.65    38.90    1966  1000.0
  -120.65    38.90    1967  1000.0
  -120.65    38.90    1968  1000.0
  -120.65    38.90    1969  1000.0
  -120.65    38.90    1970  1000.0
  -120.65    38.90    1971  1000.0
  -120.65    38.90    1972  1000.0
  -120.65    38.90    1973  1000.0
  -120.65    38.90    1974  1000.0
  -120.65    38.90    1975  1000.0
  -120.65    38.90    1976  1000.0
  -120.65    38.90    1977  1000.0
  -120.65    38.90    1978  1000.0
  -120.65    38.90    1979  1000.0
  -120.65    38.90    1980  1000.0
  -120.65    38.90    1981  1000.0
  -120.65    38.90    1982  1000.0
  -120.65    38.90    1983  1000.0
  -120.65    38.90    1984  1000.0
  -120.65    38.90    1985  1000.0
  -120.65    38.90    1986  1000.0
  -120.65    38.90    1987  1000.0
  -120.65    38.90    1988  1000.0
  -120.65    38.90    1989  1000.0
  -120.65    38.90    1990  1000.0
  -120.65    38.90    1991  1000.0
  -120.65    38.90    1992  1000.0
  -120.65    38.90    1993  1000.0
  -120.65    38.90    1994  1000.0
  -120.65    38.90    1995  1000.0
  -120.65    38.90    1996  1000.0
  -120.65    38.90    1997  1000.0
  -120.65    38.90    1998  1000.0
  -120.65    38.90    1999  1000.0
  -120.65    38.90    2000  1000.0
  -120.65    38.90    2001  1000.0
  -120.65    38.90    2002  1000.0
  -120.65    38.90    2003  1000.0
  -120.65    38.90    2004  1000.0
  -120.65    38.90    2005  1000.0
  -120.65    38.90    2006  1000.0
  -120.65    38.90    2007  1000.0
  -120.65    38.90    2008  1000.0
  -120.65    38.90    2009  1000.0
  -120.65    38.90    2010  1000.0
  -120.65    38.90    2011  1000.0
  -120.65    38.90    2012  1000.0
  -120.65    38.90    2013  1000.0
  -120.65    38.90    2014  1000.0
  -120.65    38.90    2015  1000.0
  -120.65    38.90    2016  1000.0
  -120.65    38.90    2017  1000.0
  -120.65    38.90    2018  1000.0
  -120.65    38.90    2019  1000.0
  -120.65    38.90    2020  1000.0
  -120.65    38.90    2021  1000.0
  -120.65    38.90    2022  1000.0
  -120.65    38.90    2023  1000.0
  -120.65    38.90    2024  1000.0
  -120.65    38.90    2025  1000.0
  -120.65    38.90    2026  1000.0
  -120.65    38.90    2027  1000.0
  -120.65    38.90    2028  1000.0
  -120.65    38.90    2029  1000.0
  -120.65    38.90    2030  1000.0
  -120.65    38.90    2031  1000.0
  -120.65    38.90    2032  1000.0
  -120.65    38.90    2033  1000.0
  -120.65    38.90    2034  1000.0
  -120.65    38.90    2035  1000.0
  -120.65    38.90    2036  1000.0
  -120.65    38.90    2037  1000.0
  -120.65    38.90    2038  1000.0
  -120.65    38.90    2039  1000.0
  -120.65    38.90    2040  1000.0
  -120.65    38.90    2041  1000.0
  -120.65    38.90    2042  1000.0
  -120.65    38.90    2043  1000.0
  -120.65    38.90    2044  1000.0
  -120.65    38.90    2045  1000.0
  -120.65    38.90    2046  1000.0
  -120.65    38.90    2047  1000.0
  -120.65    38.90    2048  1000.0
  -120.65    38.90    2049  1000.0
  -120.65    38.90    2050  1000.0
  -120.65    38.90    2051  1000.0
  -120.65    38.90    2052  1000.0
  -120.65    38.90    2053  1000.0
  -120.65    38.90    2054  1000.0
  -120.65    38.90    2055  1000.0
  -120.65    38.90    2056  1000.0
  -120.65    38.90    2057  1000.0
  -120.65    38.90    2058  1000.0
  -120.65    38.90    2059  1000.0
  -120.65    38.90    2060  1000.0
  -120.65    38.90    2061  1000.0
  -120.65    38.90    2062  1000.0
  -120.65    38.90    2063  1000.0
  -120.65    38.90    2064  1000.0
  -120.65    38.90    2065  1000.0
  -120.65    38.90    2066  1000.0
  -120.65    38.90    2067  1000.0
  -120.65    38.90    2068  1000.0
  -120.65    38.90    2069  1000.0
  -120.65    38.90    2070  1000.0
  -120.65    38.90    2071  1000.0
  -120.65    38.90    2072  1000.0
  -120.65    38.90    2073  1000.0
  -120.65    38.90    2074  1000.0
  -120.65    38.90    2075  1000.0
  -120.65    38.90    2076  1000.0
  -120.65    38.90    2077  1000.0
  -120.65    38.90    2078  1000.0
  -120.65    38.90    2079  1000.0
  -120.65    38.90    2080  1000.0
  -120.65    38.90    2081  1000.0
  -120.65    38.90    2082  1000.0
  -120.65    38.90    2083  1000.0
  -120.65    38.90    2084  1000.0
  -120.65    38.90    2085  1000.0
  -120.65    38.90    2086  1000.0
  -120.65    38.90    2087  1000.0
  -120.65    38.90    2088  1000.0
  -120.65    38.90    2089  1000.0
  -120.65    38.90    2090  1000.0
  -120.65    38.90    2091  1000.0
  -120.65    38.90    2092  1000.0
  -120.65    38.90    2093  1000.0
  -120.65    38.90    2094  1000.0
  -120.65    38.90    2095  1000.0
  -120.65    38.90    2096  1000.0
  -120.65    38.90    2097  1000.0
  -120.65    38.90    2098  1000.0
  -120.65    38.90    2099  1000.0
  -120.65    38.90    2100  1000.0
  -120.65    38.85    1950  1000.0
  -120.65    38.85    1951  1000.0
  -120.65    38.85    1952  1000.0
  -120.65    38.85    1953  1000.0
  -120.65    38.85    1954  1000.0
  -120.65    38.85    1955  1000.0
  -120.65    38.85    1956  1000.0
  -120.65    38.85    1957  1000.0
  -120.65    38.85    1958  1000.0
  -120.65    38.85    1959  1000.0
  -120.65    38.85    1960  1000.0
  -120.65    38.85    1961  1000.0
  -120.65    38.85    1962  1000.0
  -120.65    38.85    1963  1000.0
  -120.65    38.85    1964  1000.0
  -120.65    38.85    1965  1000.0
  -120.65    38.85    1966  1000.0
  -120.65    38.85    1967  1000.0
  -120.65    38.85    1968  1000.0
  -120.65    38.85    1969  1000.0
  -120.65    38.85    1970  1000.0
  -120.65    38.85    1971  1000.0
  -120.65    38.85    1972  1000.0
  -120.65    38.85    1973  1000.0
  -120.65    38.85    1974  1000.0
  -120.65    38.85    1975  1000.0
  -120.65    38.85    1976  1000.0
  -120.65    38.85    1977  1000.0
  -120.65    38.85    1978  1000.0
  -120.65    38.85    1979  1000.0
  -120.65    38.85    1980  1000.0
  -120.65    38.85    1981  1000.0
  -120.65    38.85    1982  1000.0
  -120.65    38.85    1983  1000.0
  -120.65    38.85    1984  1000.0
  -120.65    38.85    1985  1000.0
  -120.65    38.85    1986  1000.0
  -120.65    38.85    1987  1000.0
  -120.65    38.85    1988  1000.0
  -120.65    38.85    1989  1000.0
  -120.65    38.85    1990  1000.0
  -120.65    38.85    1991  1000.0
  -120.65    38.85    1992  1000.0
  -120.65    38.85    1993  1000.0
  -120.65    38.85    1994  1000.0
  -120.65    38.85    1995  1000.0
  -120.65    38.85    1996  1000.0
  -120.65    38.85    1997  1000.0
  -120.65    38.85    1998  1000.0
  -120.65    38.85    1999  1000.0
  -120.65    38.85    2000  1000.0
  -120.65    38.85    2001  1000.0
  -120.65    38.85    2002  1000.0
  -120.65    38.85    2003  1000.0
  -120.65    38.85    2004  1000.0
  -120.65    38.85    2005  1000.0
  -120.65    38.85    2006  1000.0
  -120.65    38.85    2007  1000.0
  -120.65    38.85    2008  1000.0
  -120.65    38.85    2009  1000.0
  -120.65    38.85    2010  1000.0
  -120.65    38.85    2011  1000.0
  -120.65    38.85    2012  1000.0
  -120.65    38.85    2013  1000.0
  -120.65    38.85    2014  1000.0
  -120.65    38.85    2015  1000.0
  -120.65    38.85    2016  1000.0
  -120.65    38.85    2017  1000.0
  -120.65    38.85    2018  1000.0
  -120.65    38.85    2019  1000.0
  -120.65    38.85    2020  1000.0
  -120.65    38.85    2021  1000.0
  -120.65    38.85    2022  1000.0
  -120.65    38.85    2023  1000.0
  -120.65    38.85    2024  1000.0
  -120.65    38.85    2025  1000.0
  -120.65    38.85    2026  1000.0
  -120.65    38.85    2027  1000.0
  -120.65    38.85    2028  1000.0
  -120.65    38.85    2029  1000.0
  -120.65    38.85    2030  1000.0
  -120.65    38.85    2031  1000.0
  -120.65    38.85    2032  1000.0
  -120.65    38.85    2033  1000.0
  -120.65    38.85    2034  1000.0
  -120.65    38.85    2035  1000.0
  -120.65    38.85    2036  1000.0
  -120.65    38.85    2037  1000.0
  -120.65    38.85    2038  1000.0
  -120.65    38.85    2039  1000.0
  -120.65    38.85    2040  1000.0
  -120.65    38.85    2041  1000.0
  -120.65    38.85    2042  1000.0
  -120.65    38.85    2043  1000.0
  -120.65    38.85    2044  1000.0
  -120.65    38.85    2045  1000.0
  -120.65    38.85    2046  1000.0
  -120.65    38.85    2047  1000.0
  -120.65    38.85    2048  1000.0
  -120.65    38.85    2049  1000.0
  -120.65    38.85    2050  1000.0
  -120.65    38.85    2051  1000.0
  -120.65    38.85    2052  1000.0
  -120.65    38.85    2053  1000.0
  -120.65    38.85    2054  1000.0
  -120.65    38.85    2055  1000.0
  -120.65    38.85    2056  1000.0
  -120.65    38.85    2057  1000.0
  -120.65    38.85    2058  1000.0
  -120.65    38.85    2059  1000.0
  -120.65    38.85    2060  1000.0
  -120.65    38.85    2061  1000.0
  -120.65    38.85    2062  1000.0
  -120.65    38.85    2063  1000.0
  -120.65    38.85    2064  1000.0
  -120.65    38.85    2065  1000.0
  -120.65    38.85    2066  1000.0
  -120.65    38.85    2067  1000.0
  -120.65    38.85    2068  1000.0
  -120.65    38.85    2069  1000.0
  -120.65    38.85    2070  1000.0
  -120.65    38.85    2071  1000.0
  -120.65    38.85    2072  1000.0
  -120.65    38.85    2073  1000.0
  -120.65    38.85    2074  1000.0
  -120.65    38.85    2075  1000.0
  -120.65    38.85    2076  1000.0
  -120.65    38.85    2077  1000.0
  -120.65    38.85    2078  1000.0
  -120.65    38.85    2079  1000.0
  -120.65    38.85    2080  1000.0
  -120.65    38.85    2081  1000.0
  -120.65    38.85    2082  1000.0
  -120.65    38.85    2083  1000.0
  -120.65    38.85    2084  1000.0
  -120.65    38.85    2085  1000.0
  -120.65    38.85    2086  1000.0
  -120.65    38.85    2087  1000.0
  -120.65    38.85    2088  1000.0
  -120.65    38.85    2089  1000.0
  -120.65    38.85    2090  1000.0
  -120.65    38.85    2091  1000.0
  -120.65    38.85    2092  1000.0
  -120.65    38.85    2093  1000.0
  -120.65    38.85    2094  1000.0
  -120.65    38.85    2095  1000.0
  -120.65    38.85    2096  1000.0
  -120.65    38.85    2097  1000.0
  -120.65    38.85    2098  1000.0
  -120.65    38.85    2099  1000.0
  -120.65    38.85    2100  1000.0
  -120.65    38.81    1950  1000.0
  -120.65    38.81    1951  1000.0
  -120.65    38.81    1952  1000.0
  -120.65    38.81    1953  1000.0
  -120.65    38.81    1954  1000.0
  -120.65    38.81    1955  1000.0
  -120.65    38.81    1956  1000.0
  -120.65    38.81    1957  1000.0
  -120.65    38.81    1958  1000.0
  -120.65    38.81    1959  1000.0
  -120.65    38.81    1960  1000.0
  -120.65    38.81    1961  1000.0
  -120.65    38.81    1962  1000.0
  -120.65    38.81    1963  1000.0
  -120.65    38.81    1964  1000.0
  -120.65    38.81    1965  1000.0
  -120.65    38.81    1966  1000.0
  -120.65    38.81    1967  1000.0
  -120.65    38.81    1968  1000.0
  -120.65    38.81    1969  1000.0
  -120.65    38.81    1970  1000.0
  -120.65    38.81    1971  1000.0
  -120.65    38.81    1972  1000.0
  -120.65    38.81    1973  1000.0
  -120.65    38.81    1974  1000.0
  -120.65    38.81    1975  1000.0
  -120.65    38.81    1976  1000.0
  -120.65    38.81    1977  1000.0
  -120.65    38.81    1978  1000.0
  -120.65    38.81    1979  1000.0
  -120.65    38.81    1980  1000.0
  -120.65    38.81    1981  1000.0
  -120.65    38.81    1982  1000.0
  -120.65    38.81    1983  1000.0
  -120.65    38.81    1984  1000.0
  -120.65    38.81    1985  1000.0
  -120.65    38.81    1986  1000.0
  -120.65    38.81    1987  1000.0
  -120.65    38.81    1988  1000.0
  -120.65    38.81    1989  1000.0
  -120.65    38.81    1990  1000.0
  -120.65    38.81    1991  1000.0
  -120.65    38.81    1992  1000.0
  -120.65    38.81    1993  1000.0
  -120.65    38.81    1994  1000.0
  -120.65    38.81    1995  1000.0
  -120.65    38.81    1996  1000.0
  -120.65    38.81    1997  1000.0
  -120.65    38.81    1998  1000.0
  -120.65    38.81    1999  1000.0
  -120.65    38.81    2000  1000.0
  -120.65    38.81    2001  1000.0
  -120.65    38.81    2002  1000.0
  -120.65    38.81    2003  1000.0
  -120.65    38.81    2004  1000.0
  -120.65    38.81    2005  1000.0
  -120.65    38.81    2006  1000.0
  -120.65    38.81    2007  1000.0
  -120.65    38.81    2008  1000.0
  -120.65    38.81    2009  1000.0
  -120.65    38.81    2010  1000.0
  -120.65    38.81    2011  1000.0
  -120.65    38.81    2012  1000.0
  -120.65    38.81    2013  1000.0
  -120.65    38.81    2014  1000.0
  -120.65    38.81    2015  1000.0
  -120.65    38.81    2016  1000.0
  -120.65    38.81    2017  1000.0
  -120.65    38.81    2018  1000.0
  -120.65    38.81    2019  1000.0
  -120.65    38.81    2020  1000.0
  -120.65    38.81    2021  1000.0
  -120.65    38.81    2022  1000.0
  -120.65    38.81    2023  1000.0
  -120.65    38.81    2024  1000.0
  -120.65    38.81    2025  1000.0
  -120.65    38.81    2026  1000.0
  -120.65    38.81    2027  1000.0
  -120.65    38.81    2028  1000.0
  -120.65    38.81    2029  1000.0
  -120.65    38.81    2030  1000.0
  -120.65    38.81    2031  1000.0
  -120.65    38.81    2032  1000.0
  -120.65    38.81    2033  1000.0
  -120.65    38.81    2034  1000.0
  -120.65    38.81    2035  1000.0
  -120.65    38.81    2036  1000.0
  -120.65    38.81    2037  1000.0
  -120.65    38.81    2038  1000.0
  -120.65    38.81    2039  1000.0
  -120.65    38.81    2040  1000.0
  -120.65    38.81    2041  1000.0
  -120.65    38.81    2042  1000.0
  -120.65    38.81    2043  1000.0
  -120.65    38.81    2044  1000.0
  -120.65    38.81    2045  1000.0
  -120.65    38.81    2046  1000.0
  -120.65    38.81    2047  1000.0
  -120.65    38.81    2048  1000.0
  -120.65    38.81    2049  1000.0
  -120.65    38.81    2050  1000.0
  -120.65    38.81    2051  1000.0
  -120.65    38.81    2052  1000.0
  -120.65    38.81    2053  1000.0
  -120.65    38.81    2054  1000.0
  -120.65    38.81    2055  1000.0
  -120.65    38.81    2056  1000.0
  -120.65    38.81    2057  1000.0
  -120.65    38.81    2058  1000.0
  -120.65    38.81    2059  1000.0
  -120.65    38.81    2060  1000.0
  -120.65    38.81    2061  1000.0
  -120.65    38.81    2062  1000.0
  -120.65    38.81    2063  1000.0
  -120.65    38.81    2064  1000.0
  -120.65    38.81    2065  1000.0
  -120.65    38.81    2066  1000.0
  -120.65    38.81    2067  1000.0
  -120.65    38.81    2068  1000.0
  -120.65    38.81    2069  1000.0
  -120.65    38.81    2070  1000.0
  -120.65    38.81    2071  1000.0
  -120.65    38.81    2072  1000.0
  -120.65    38.81    2073  1000.0
  -120.65    38.81    2074  1000.0
  -120.65    38.81    2075  1000.0
  -120.65    38.81    2076  1000.0
  -120.65    38.81    2077  1000.0
  -120.65    38.81    2078  1000.0
  -120.65    38.81    2079  1000.0
  -120.65    38.81    2080  1000.0
  -120.65    38.81    2081  1000.0
  -120.65    38.81    2082  1000.0
  -120.65    38.81    2083  1000.0
  -120.65    38.81    2084  1000.0
  -120.65    38.81    2085  1000.0
  -120.65    38.81    2086  1000.0
  -120.65    38.81    2087  1000.0
  -120.65    38.81    2088  1000.0
  -120.65    38.81    2089  1000.0
  -120.65    38.81    2090  1000.0
  -120.65    38.81    2091  1000.0
  -120.65    38.81    2092  1000.0
  -120.65    38.81    2093  1000.0
  -120.65    38.81    2094  1000.0
  -120.65    38.81    2095  1000.0
  -120.65    38.81    2096  1000.0
  -120.65    38.81    2097  1000.0
  -120.65    38.81    2098  1000.0
  -120.65    38.81    2099  1000.0
  -120.65    38.81    2100  1000.0
  -120.65    38.77    1950  1000.0
  -120.65    38.77    1951  1000.0
  -120.65    38.77    1952  1000.0
  -120.65    38.77    1953  1000.0
  -120.65    38.77    1954  1000.0
  -120.65    38.77    1955  1000.0
  -120.65    38.77    1956  1000.0
  -120.65    38.77    1957  1000.0
  -120.65    38.77    1958  1000.0
  -120.65    38.77    1959  1000.0
  -120.65    38.77    1960  1000.0
  -120.65    38.77    1961  1000.0
  -120.65    38.77    1962  1000.0
  -120.65    38.77    1963  1000.0
  -120.65    38.77    1964  1000.0
  -120.65    38.77    1965  1000.0
  -120.65    38.77    1966  1000.0
  -120.65    38.77    1967  1000.0
  -120.65    38.77    1968  1000.0
  -120.65    38.77    1969  1000.0
  -120.65    38.77    1970  1000.0
  -120.65    38.77    1971  1000.0
  -120.65    38.77    1972  1000.0
  -120.65    38.77    1973  1000.0
  -120.65    38.77    1974  1000.0
  -120.65    38.77    1975  1000.0
  -120.65    38.77    1976  1000.0
  -120.65    38.77    1977  1000.0
  -120.65    38.77    1978  1000.0
  -120.65    38.77    1979  1000.0
  -120.65    38.77    1980  1000.0
  -120.65    38.77    1981  1000.0
  -120.65    38.77    1982  1000.0
  -120.65    38.77    1983  1000.0
  -120.65    38.77    1984  1000.0
  -120.65    38.77    1985  1000.0
  -120.65    38.77    1986  1000.0
  -120.65    38.77    1987  1000.0
  -120.65    38.77    1988  1000.0
  -120.65    38.77    1989  1000.0
  -120.65    38.77    1990  1000.0
  -120.65    38.77    1991  1000.0
  -120.65    38.77    1992  1000.0
  -120.65    38.77    1993  1000.0
  -120.65    38.77    1994  1000.0
  -120.65    38.77    1995  1000.0
  -120.65    38.77    1996  1000.0
  -120.65    38.77    1997  1000.0
  -120.65    38.77    1998  1000.0
  -120.65    38.77    1999  1000.0
  -120.65    38.77    2000  1000.0
  -120.65    38.77    2001  1000.0
  -120.65    38.77    2002  1000.0
  -120.65    38.77    2003  1000.0
  -120.65    38.77    2004  1000.0
  -120.65    38.77    2005  1000.0
  -120.65    38.77    2006  1000.0
  -120.65    38.77    2007  1000.0
  -120.65    38.77    2008  1000.0
  -120.65    38.77    2009  1000.0
  -120.65    38.77    2010  1000.0
  -120.65    38.77    2011  1000.0
  -120.65    38.77    2012  1000.0
  -120.65    38.77    2013  1000.0
  -120.65    38.77    2014  1000.0
  -120.65    38.77    2015  1000.0
  -120.65    38.77    2016  1000.0
  -120.65    38.77    2017  1000.0
  -120.65    38.77    2018  1000.0
  -120.65    38.77    2019  1000.0
  -120.65    38.77    2020  1000.0
  -120.65    38.77    2021  1000.0
  -120.65    38.77    2022  1000.0
  -120.65    38.77    2023  1000.0
  -120.65    38.77    2024  1000.0
  -120.65    38.77    2025  1000.0
  -120.65    38.77    2026  1000.0
  -120.65    38.77    2027  1000.0
  -120.65    38.77    2028  1000.0
  -120.65    38.77    2029  1000.0
  -120.65    38.77    2030  1000.0
  -120.65    38.77    2031  1000.0
  -120.65    38.77    2032  1000.0
  -120.65    38.77    2033  1000.0
  -120.65    38.77    2034  1000.0
  -120.65    38.77    2035  1000.0
  -120.65    38.77    2036  1000.0
  -120.65    38.77    2037  1000.0
  -120.65    38.77    2038  1000.0
  -120.65    38.77    2039  1000.0
  -120.65    38.77    2040  1000.0
  -120.65    38.77    2041  1000.0
  -120.65    38.77    2042  1000.0
  -120.65    38.77    2043  1000.0
  -120.65    38.77    2044  1000.0
  -120.65    38.77    2045  1000.0
  -120.65    38.77    2046  1000.0
  -120.65    38.77    2047  1000.0
  -120.65    38.77    2048  1000.0
  -120.65    38.77    2049  1000.0
  -120.65    38.77    2050  1000.0
  -120.65    38.77    2051  1000.0
  -120.65    38.77    2052  1000.0
  -120.65    38.77    2053  1000.0
  -120.65    38.77    2054  1000.0
  -120.65    38.77    2055  1000.0
  -120.65    38.77    2056  1000.0
  -120.65    38.77    2057  1000.0
  -120.65    38.77    2058  1000.0
  -120.65    38.77    2059  1000.0
  -120.65    38.77    2060  1000.0
  -120.65    38.77    2061  1000.0
  -120.65    38.77    2062  1000.0
  -120.65    38.77    2063  1000.0
  -120.65    38.77    2064  1000.0
  -120.65    38.77    2065  1000.0
  -120.65    38.77    2066  1000.0
  -120.65    38.77    2067  1000.0
  -120.65    38.77    2068  1000.0
  -120.65    38.77    2069  1000.0
  -120.65    38.77    2070  1000.0
  -120.65    38.77    2071  1000.0
  -120.65    38.77    2072  1000.0
  -120.65    38.77    2073  1000.0
  -120.65    38.77    2074  1000.0
  -120.65    38.77    2075  1000.0
  -120.65    38.77    2076  1000.0
  -120.65    38.77    2077  1000.0
  -120.65    38.77    2078  1000.0
  -120.65    38.77    2079  1000.0
  -120.65    38.77    2080  1000.0
  -120.65    38.77    2081  1000.0
  -120.65    38.77    2082  1000.0
  -120.65    38.77    2083  1000.0
  -120.65    38.77    2084  1000.0
  -120.65    38.77    2085  1000.0
  -120.65    38.77    2086  1000.0
  -120.65    38.77    2087  1000.0
  -120.65    38.77    2088  1000.0
  -120.65    38.77    2089  1000.0
  -120.65    38.77    2090  1000.0
  -120.65    38.77    2091  1000.0
  -120.65    38.77    2092  1000.0
  -120.65    38.77    2093  1000.0
  -120.65    38.77    2094  1000.0
  -120.65    38.77    2095  1000.0
  -120.65    38.77    2096  1000.0
  -120.65    38.77    2097  1000.0
  -120.65    38.77    2098  1000.0
  -120.65    38.77    2099  1000.0
  -120.65    38.77    2100  1000.0
  -120.65    38.73    1950  1000.0
  -120.65    38.73    1951  1000.0
  -120.65    38.73    1952  1000.0
  -120.65    38.73    1953  1000.0
  -120.65    38.73    1954  1000.0
  -120.65    38.73    1955  1000.0
  -120.65    38.73    1956  1000.0
  -120.65    38.73    1957  1000.0
  -120.65    38.73    1958  1000.0
  -120.65    38.73    1959  1000.0
  -120.65    38.73    1960  1000.0
  -120.65    38.73    1961  1000.0
  -120.65    38.73    1962  1000.0
  -120.65    38.73    1963  1000.0
  -120.65    38.73    1964  1000.0
  -120.65    38.73    1965  1000.0
  -120.65    38.73    1966  1000.0
  -120.65    38.73    1967  1000.0
  -120.65    38.73    1968  1000.0
  -120.65    38.73    1969  1000.0
  -120.65    38.73    1970  1000.0
  -120.65    38.73    1971  1000.0
  -120.65    38.73    1972  1000.0
  -120.65    38.73    1973  1000.0
  -120.65    38.73    1974  1000.0
  -120.65    38.73    1975  1000.0
  -120.65    38.73    1976  1000.0
  -120.65    38.73    1977  1000.0
  -120.65    38.73    1978  1000.0
  -120.65    38.73    1979  1000.0
  -120.65    38.73    1980  1000.0
  -120.65    38.73    1981  1000.0
  -120.65    38.73    1982  1000.0
  -120.65    38.73    1983  1000.0
  -120.65    38.73    1984  1000.0
  -120.65    38.73    1985  1000.0
  -120.65    38.73    1986  1000.0
  -120.65    38.73    1987  1000.0
  -120.65    38.73    1988  1000.0
  -120.65    38.73    1989  1000.0
  -120.65    38.73    1990  1000.0
  -120.65    38.73    1991  1000.0
  -120.65    38.73    1992  1000.0
  -120.65    38.73    1993  1000.0
