      Lon      Lat    Year    VegC LitterC   SoilC     Total
  -121.11    38.81    2013   3.049   2.833   3.595     9.476
  -121.11    38.81    2014   3.211   2.664   3.603     9.478
  -121.11    38.81    2015   3.269   2.564   3.609     9.441
  -121.11    38.81    2016   3.385   2.393   3.630     9.407
  -121.11    38.81    2017   3.461   2.306   3.640     9.406
  -121.11    38.81    2018   3.531   2.203   3.655     9.389
  -121.11    38.81    2019   3.629   2.071   3.662     9.362
  -121.11    38.81    2020   3.671   2.018   3.669     9.358
  -121.11    38.81    2021   1.517   4.099   3.675     9.290
  -121.11    38.81    2022   1.521   3.786   3.721     9.027
  -121.11    38.81    2023   1.717   3.498   3.741     8.956
  -121.11    38.81    2024   1.778   3.431   3.747     8.957
  -121.11    38.81    2025   1.936   3.197   3.772     8.905
  -121.11    38.81    2026   1.962   3.146   3.789     8.897
  -121.11    38.81    2027   1.690   3.286   3.808     8.784
  -121.11    38.81    2028   1.773   3.009   3.832     8.613
  -121.11    38.81    2029   1.902   2.877   3.841     8.619
  -121.11    38.81    2030   1.983   2.746   3.843     8.572
  -121.11    38.81    2031   2.136   2.534   3.851     8.521
  -121.11    38.81    2032   2.242   2.432   3.859     8.533
  -121.11    38.81    2033   2.145   2.379   3.867     8.391
  -121.11    38.81    2034   2.270   2.198   3.865     8.333
  -121.11    38.81    2035   2.345   2.098   3.859     8.302
  -121.11    38.81    2036   2.476   1.961   3.846     8.283
  -121.11    38.81    2037   2.559   1.873   3.834     8.267
  -121.11    38.81    2038   2.641   1.780   3.826     8.247
  -121.11    38.81    2039   2.700   1.672   3.813     8.186
  -121.11    38.81    2040   2.799   1.590   3.800     8.189
  -121.11    38.81    2041   2.882   1.536   3.786     8.204
  -121.11    38.81    2042   2.994   1.465   3.773     8.232
  -121.11    38.81    2043   3.043   1.406   3.758     8.207
  -121.11    38.81    2044   2.999   1.385   3.742     8.126
  -121.11    38.81    2045   3.094   1.332   3.733     8.159
  -121.11    38.81    2046   3.051   1.311   3.722     8.084
  -121.11    38.81    2047   3.094   1.254   3.708     8.056
  -121.11    38.81    2048   3.159   1.164   3.689     8.012
  -121.11    38.81    2049   3.248   1.122   3.667     8.037
  -121.11    38.81    2050   3.306   1.095   3.645     8.046
  -121.11    38.81    2051   3.315   1.046   3.626     7.986
  -121.11    38.81    2052   3.377   1.004   3.608     7.989
  -121.11    38.81    2053   3.454   0.998   3.599     8.051
  -121.11    38.81    2054   3.486   0.959   3.589     8.035
  -121.11    38.81    2055   3.525   0.918   3.570     8.013
  -121.11    38.81    2056   3.597   0.885   3.554     8.036
  -121.11    38.81    2057   3.647   0.838   3.531     8.016
  -121.11    38.81    2058   3.689   0.827   3.510     8.027
  -121.11    38.81    2059   3.773   0.779   3.492     8.044
  -121.11    38.81    2060   3.832   0.752   3.477     8.061
  -121.11    38.81    2061   3.880   0.736   3.460     8.076
  -121.11    38.81    2062   3.809   0.829   3.442     8.080
  -121.11    38.81    2063   3.896   0.769   3.429     8.095
  -121.11    38.81    2064   3.915   0.768   3.411     8.095
  -121.11    38.81    2065   3.965   0.740   3.397     8.102
  -121.11    38.81    2066   3.979   0.772   3.382     8.133
  -121.11    38.81    2067   4.014   0.738   3.371     8.123
  -121.11    38.81    2068   4.029   0.688   3.356     8.073
  -121.11    38.81    2069   4.056   0.704   3.343     8.103
  -121.11    38.81    2070   3.129   1.676   3.328     8.133
  -121.11    38.81    2071   3.166   1.552   3.342     8.060
  -121.11    38.81    2072   3.293   1.417   3.346     8.056
  -121.11    38.81    2073   3.294   1.387   3.344     8.025
  -121.11    38.81    2074   3.350   1.277   3.349     7.976
  -121.11    38.81    2075   3.440   1.205   3.348     7.993
  -121.11    38.81    2076   3.457   1.142   3.347     7.946
  -121.11    38.81    2077   2.918   1.703   3.346     7.967
  -121.11    38.81    2078   2.966   1.561   3.360     7.887
  -121.11    38.81    2079   3.020   1.498   3.367     7.885
  -121.11    38.81    2080   2.985   1.509   3.369     7.862
  -121.11    38.81    2081   3.092   1.390   3.379     7.861
  -121.11    38.81    2082   3.172   1.311   3.379     7.861
  -121.11    38.81    2083   3.227   1.226   3.378     7.831
  -121.11    38.81    2084   3.313   1.123   3.376     7.813
  -121.11    38.81    2085   3.316   1.114   3.377     7.807
  -121.11    38.81    2086   3.286   1.075   3.373     7.733
  -121.11    38.81    2087   3.341   0.997   3.365     7.703
  -121.11    38.81    2088   3.253   1.028   3.351     7.633
  -121.11    38.81    2089   3.115   1.088   3.340     7.544
  -121.11    38.81    2090   3.186   1.032   3.330     7.547
  -121.11    38.81    2091   3.184   0.986   3.318     7.488
  -121.11    38.81    2092   3.211   0.928   3.311     7.450
  -121.11    38.81    2093   3.236   0.900   3.304     7.441
  -121.11    38.81    2094   3.227   0.828   3.292     7.347
  -121.11    38.81    2095   2.915   1.169   3.280     7.365
  -121.11    38.81    2096   2.951   1.051   3.286     7.288
  -121.11    38.81    2097   3.059   0.953   3.283     7.294
  -121.11    38.81    2098   3.084   0.949   3.271     7.303
  -121.11    38.81    2099   3.106   0.917   3.274     7.297
  -121.11    38.81    2100   3.133   0.908   3.274     7.316
  -121.11    38.77    1950   2.155   0.822   2.619     5.597
  -121.11    38.77    1951   2.232   0.795   2.614     5.640
  -121.11    38.77    1952   2.218   0.822   2.606     5.646
  -121.11    38.77    1953   2.262   0.871   2.604     5.738
  -121.11    38.77    1954   2.352   0.861   2.601     5.814
  -121.11    38.77    1955   1.895   1.282   2.601     5.778
  -121.11    38.77    1956   1.908   1.203   2.609     5.719
  -121.11    38.77    1957   2.011   1.124   2.602     5.737
  -121.11    38.77    1958   2.095   1.127   2.595     5.817
  -121.11    38.77    1959   2.129   1.084   2.601     5.814
  -121.11    38.77    1960   2.185   1.102   2.601     5.888
  -121.11    38.77    1961   2.152   1.065   2.600     5.818
  -121.11    38.77    1962   2.215   1.013   2.603     5.831
  -121.11    38.77    1963   2.290   0.987   2.603     5.881
  -121.11    38.77    1964   2.202   0.980   2.606     5.789
  -121.11    38.77    1965   2.108   0.989   2.604     5.701
  -121.11    38.77    1966   2.210   0.928   2.601     5.740
  -121.11    38.77    1967   2.203   0.945   2.594     5.742
  -121.11    38.77    1968   2.224   0.927   2.593     5.744
  -121.11    38.77    1969   2.324   0.887   2.591     5.802
  -121.11    38.77    1970   2.364   0.883   2.587     5.834
  -121.11    38.77    1971   2.426   0.836   2.583     5.845
  -121.11    38.77    1972   2.450   0.840   2.578     5.868
  -121.11    38.77    1973   2.619   0.822   2.570     6.011
  -121.11    38.77    1974   2.399   1.112   2.565     6.076
