      Lon      Lat    Year    Leaf     Sap   Heart  SMetab SStruct    SFWD    SCWD   Total
  -121.15    38.73    2078   0.053   0.004   0.008   0.001   0.027   0.029   0.891   1.012
  -121.15    38.73    2079   0.052   0.002   0.004   0.000   0.023   0.023   0.837   0.941
  -121.15    38.73    2080   0.058   0.028   0.076   0.000   0.022   0.018   0.789   0.991
  -121.15    38.73    2081   0.057   0.000   0.001   0.000   0.022   0.036   0.811   0.927
  -121.15    38.73    2082   0.061   0.006   0.013   0.001   0.024   0.027   0.770   0.902
  -121.15    38.73    2083   0.061   0.004   0.005   0.001   0.026   0.027   0.742   0.866
  -121.15    38.73    2084   0.050   0.007   0.027   0.000   0.025   0.022   0.701   0.833
  -121.15    38.73    2085   0.050   0.001   0.001   0.000   0.021   0.020   0.676   0.769
  -121.15    38.73    2086   0.055   0.018   0.134   0.000   0.019   0.015   0.630   0.871
  -121.15    38.73    2087   0.050   0.006   0.011   0.000   0.019   0.025   0.714   0.824
  -121.15    38.73    2088   0.054   0.002   0.005   0.000   0.019   0.023   0.680   0.783
  -121.15    38.73    2089   0.056   0.000   0.003   0.000   0.019   0.018   0.641   0.737
  -121.15    38.73    2090   0.053   0.019   0.057   0.000   0.021   0.013   0.606   0.769
  -121.15    38.73    2091   0.057   0.141   0.580   0.000   0.019   0.024   0.616   1.438
  -121.15    38.73    2092   0.042   0.006   0.024   0.000   0.019   0.130   1.127   1.349
  -121.15    38.73    2093   0.041   0.000   0.000   0.000   0.017   0.091   1.065   1.214
  -121.15    38.73    2094   0.075   0.006   0.013   0.000   0.015   0.068   1.000   1.177
  -121.15    38.73    2095   0.073   0.010   0.043   0.000   0.022   0.053   0.947   1.148
  -121.15    38.73    2096   0.084   0.007   0.102   0.000   0.025   0.045   0.921   1.185
  -121.15    38.73    2097   0.084   0.003   0.009   0.000   0.031   0.038   0.961   1.128
  -121.15    38.73    2098   0.069   0.001   0.002   0.000   0.033   0.029   0.900   1.033
  -121.15    38.73    2099   0.064   0.021   0.129   0.000   0.031   0.021   0.843   1.110
  -121.15    38.73    2100   0.059   0.000   0.002   0.000   0.027   0.032   0.905   1.025
  -121.11    38.85    1950   0.085   0.000   0.000   0.003   0.055   0.130   1.827   2.100
  -121.11    38.85    1951   0.071   0.008   0.087   0.002   0.057   0.104   1.748   2.077
  -121.11    38.85    1952   0.080   0.011   0.135   0.002   0.056   0.091   1.759   2.135
  -121.11    38.85    1953   0.080   0.004   0.009   0.003   0.059   0.085   1.824   2.063
  -121.11    38.85    1954   0.077   0.005   0.003   0.003   0.060   0.073   1.762   1.983
  -121.11    38.85    1955   0.074   0.009   0.026   0.004   0.061   0.065   1.702   1.941
  -121.11    38.85    1956   0.063   0.007   0.014   0.002   0.057   0.060   1.656   1.860
  -121.11    38.85    1957   0.067   0.038   0.055   0.002   0.053   0.055   1.603   1.874
  -121.11    38.85    1958   0.053   0.002   0.001   0.003   0.043   0.132   2.068   2.302
  -121.11    38.85    1959   0.064   0.001   0.001   0.002   0.040   0.108   1.980   2.197
  -121.11    38.85    1960   0.068   0.000   0.000   0.002   0.041   0.090   1.904   2.106
  -121.11    38.85    1961   0.070   0.005   0.013   0.003   0.042   0.074   1.830   2.037
  -121.11    38.85    1962   0.060   0.009   0.022   0.003   0.044   0.066   1.776   1.981
  -121.11    38.85    1963   0.080   0.155   0.131   0.003   0.043   0.064   1.732   2.208
  -121.11    38.85    1964   0.053   0.000   0.000   0.004   0.049   0.190   1.801   2.098
  -121.11    38.85    1965   0.045   0.008   0.027   0.002   0.046   0.149   1.729   2.006
  -121.11    38.85    1966   0.071   0.004   0.014   0.002   0.042   0.132   1.690   1.953
  -121.11    38.85    1967   0.077   0.006   0.014   0.003   0.045   0.113   1.637   1.895
  -121.11    38.85    1968   0.079   0.003   0.014   0.002   0.043   0.117   1.451   1.709
  -121.11    38.85    1969   0.081   0.002   0.085   0.003   0.049   0.099   1.407   1.726
  -121.11    38.85    1970   0.079   0.000   0.000   0.003   0.052   0.083   1.436   1.653
  -121.11    38.85    1971   0.070   0.001   0.001   0.003   0.052   0.068   1.379   1.574
  -121.11    38.85    1972   0.070   0.013   0.110   0.003   0.052   0.056   1.326   1.629
  -121.11    38.85    1973   0.066   0.022   0.054   0.002   0.048   0.056   1.373   1.622
  -121.11    38.85    1974   0.074   0.005   0.003   0.002   0.046   0.065   1.368   1.563
  -121.11    38.85    1975   0.084   0.157   0.174   0.003   0.047   0.058   1.318   1.840
  -121.11    38.85    1976   0.052   0.001   0.002   0.002   0.048   0.181   1.424   1.709
  -121.11    38.85    1977   0.070   0.152   0.510   0.002   0.045   0.143   1.367   2.288
  -121.11    38.85    1978   0.071   0.008   0.020   0.003   0.047   0.254   1.815   2.218
  -121.11    38.85    1979   0.064   0.012   0.039   0.004   0.050   0.209   1.760   2.138
  -121.11    38.85    1980   0.092   0.000   0.000   0.002   0.049   0.181   1.726   2.050
  -121.11    38.85    1981   0.084   0.007   0.016   0.003   0.055   0.147   1.655   1.966
  -121.11    38.85    1982   0.092   0.007   0.017   0.002   0.057   0.121   1.592   1.887
  -121.11    38.85    1983   0.091   0.009   0.019   0.004   0.064   0.106   1.551   1.843
  -121.11    38.85    1984   0.079   0.011   0.020   0.003   0.065   0.094   1.506   1.777
  -121.11    38.85    1985   0.075   0.014   0.024   0.003   0.063   0.087   1.470   1.736
  -121.11    38.85    1986   0.073   0.005   0.029   0.002   0.059   0.083   1.431   1.682
  -121.11    38.85    1987   0.076   0.009   0.009   0.003   0.057   0.072   1.403   1.629
  -121.11    38.85    1988   0.081   0.023   0.029   0.003   0.057   0.068   1.360   1.622
  -121.11    38.85    1989   0.067   0.007   0.025   0.004   0.058   0.077   1.339   1.578
  -121.11    38.85    1990   0.069   0.018   0.020   0.002   0.054   0.069   1.309   1.539
  -121.11    38.85    1991   0.068   0.034   0.109   0.002   0.050   0.070   1.270   1.604
  -121.11    38.85    1992   0.071   0.021   0.031   0.002   0.048   0.087   1.324   1.584
  -121.11    38.85    1993   0.078   0.021   0.013   0.002   0.047   0.088   1.297   1.545
